,date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid,referendum_binary,effect_binary
823,04.12.2016,Opening Ceremony,Speech at the Opening Ceremony of Abdullah Gül Museum and Library,PresSpeech824.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/65236/abdullah-gul-muze-ve-kutuphanesi-acilis-toreninde-yaptiklari-konusma,,2016-12-04,48.81889764,14.17322835,4.199475066,3.149606299,8.398950131,1905,0.290322581,78.74015748,0,0,0
835,10.11.2016,Ataturk Commemoration,Speech Delivered at the Commemoration Ceremony of Gazi Mustafa Kemal on November 10,PresSpeech836.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/61155/10-kasim-gazi-mustafa-kemali-anma-toreninde-yaptiklari-konusma,,2016-11-10,28.4031867,12.81607205,8.65950814,8.313127814,9.005888466,2887,0.451219512,67.19778317,0,0,0
837,07.11.2016,Opening Ceremony,Speech at the Power Plants Collective Opening Ceremony,PresSpeech838.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/61154/elektrik-santralleri-toplu-acilis-toreninde-yaptiklari-konusma,,2016-11-07,37.70910122,8.505812305,7.088176921,7.655231075,1.984689538,3527,0.22556391,62.94301106,0,0,0
841,22.10.2016,Opening Ceremony,Speech at the Opening Ceremony of İnegöl Hacı Sevim Yıldız Vocational Education Campus,PresSpeech842.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/55748/inegol-haci-sevim-yildiz-mesleki-egitim-kampusunun-acilis-toreninde-yaptiklari-konusma,,2016-10-22,41.06866858,13.4687569,7.948774564,13.91035549,3.532788695,4529,0.327956989,79.92934423,0,0,0
842,22.10.2016,Opening Ceremony,Speech Delivered at the Bursa Mass Opening Ceremony,PresSpeech843.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/55747/bursa-toplu-acilis-toreninde-yaptiklari-konusma,,2016-10-22,37.73137162,12.57712387,8.305647841,13.52634077,3.796867584,4214,0.333333333,75.93735168,0,0,0
847,01.10.2016,Grand National Assembly Opening,Speech Delivered at the Opening of the 26th Term 2nd Legislative Year of the Turkish Grand National Assembly,PresSpeech848.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/52461/turkiye-buyuk-millet-meclisi-26-donem-2-yasama-yili-acilisinda-yaptiklari-konusma,,2016-10-01,36.80644571,9.705182201,0.915583227,8.789598975,0.549349936,5461,0.263681592,56.76616004,0,0,0
853,01.09.2016,Opening Ceremony,Speech Delivered at the 2016-2017 Judicial Year Opening Ceremony,PresSpeech854.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/51194/2016-2017-adli-yil-acilis-toreninde-yaptiklari-konusma,,2016-09-01,42.48975028,13.04509877,6.708907939,12.29966455,0.745434215,2683,0.307017544,75.28885576,0,0,0
854,26.08.2016,Opening Ceremony,Speech at the Opening Ceremony of Yavuz Sultan Selim Bridge and Highway and Connection Roads,PresSpeech855.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/51095/yavuz-sultan-selim-koprusu-ile-otoyol-ve-baglanti-yollari-acilis-toreninde-yaptiklari-konusma,,2016-08-26,46.1297889,16.94031796,10.16419077,11.46729216,3.127443315,3837,0.367231638,87.8290331,0,0,0
862,19.07.2016,National Address,Address to the Nation,PresSpeech863.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/47677/millete-hitap,,2016-07-19,31.12281542,10.29446972,0.718218817,13.64615753,1.197031362,4177,0.330769231,56.97869284,0,0,0
879,05.06.2016,Opening Ceremony,Speech at the Opening Ceremony of KADEM New Service Building,PresSpeech880.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/45497/kadem-yeni-hizmet-binasi-acilis-toreninde-yaptiklari-konusma,,2016-06-05,39.1164289,16.10676484,5.522319374,5.982512655,8.283479061,2173,0.411764706,75.01150483,0,0,0
887,06.05.2016,Opening Ceremony,Speech at the Eyüp Municipality New Service Building and Collective Opening Ceremony,PresSpeech888.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/43881/eyup-belediyesi-yeni-hizmet-binasi-ve-toplu-acilis-toreninde-yaptiklari-konusma,,2016-05-06,25.50663871,19.21733054,9.433962264,5.590496157,4.542278127,2862,0.753424658,64.2907058,0,0,0
899,25.03.2016,Opening Ceremony,Speech at the Sorgun Collective Opening Ceremony,PresSpeech900.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/41311/sorgun-toplu-acilis-toreninde-yaptiklari-konusma,,2016-03-25,39.4485684,16.96712619,10.18027572,9.756097561,3.817603393,4715,0.430107527,80.16967126,0,0,0
901,18.03.2016,Martyrs' Day,Speech at the 18 March Martyrs' Day and the 101st Anniversary of the Çanakkale Naval Victory,PresSpeech902.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/41180/18-mart-sehitleri-anma-gunu-ve-canakkale-deniz-zaferinin-101-yili-toreninde-yaptiklari-konusma,,2016-03-18,36.04135894,12.40768095,7.680945347,16.54357459,1.772525849,3385,0.344262295,74.44608567,0,0,0
904,11.03.2016,Opening Ceremony,Speech at the Burdur Mass Opening Ceremony,PresSpeech905.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/40143/burdur-toplu-acilis-toreninde-yaptiklari-konusma,,2016-03-11,22.58566978,20.05451713,8.177570093,14.01869159,7.398753894,5136,0.887931034,72.23520249,0,0,0
921,14.01.2016,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony of 99 Dams and Hydroelectric Power Plants,PresSpeech922.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/37571/99-baraj-ve-hidroelektrik-santralinin-toplu-acilis-toreninde-yaptiklari-konusma,,2016-01-14,35.41991535,18.26687458,5.123635554,11.80663845,2.450434395,4489,0.51572327,73.06749833,0,0,0
933,27.11.2015,Opening Ceremony,Speech at the Mass Opening Ceremony in Bayburt,PresSpeech934.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/36157/bayburtta-toplu-acilis-toreninde-yaptiklari-konusma,,2015-11-27,41.58237806,10.33940211,6.967857946,9.665093279,1.348617667,4449,0.248648649,69.90334907,0,0,0
945,17.10.2015,Opening Ceremony,"Speech at the Opening Ceremony of Alaköprü Dam, Water Supply Project from Turkey to TRNC",PresSpeech946.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/35721/turkiyeden-kktcye-su-temini-projesi-alakopru-baraji-acilis-toreninde-yaptiklari-konusma,,2015-10-17,39.34520391,14.0723722,5.169442849,5.169442849,3.159103963,3482,0.357664234,66.91556577,0,0,0
946,17.10.2015,Opening Ceremony,"Speech Delivered at the Opening Ceremony of Geçitköy Dam, Water Supply Project from Turkey to TRNC",PresSpeech947.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/35720/turkiyeden-kktcye-su-temini-projesi-gecitkoy-baraji-acilis-toreninde-yaptiklari-konusma,,2015-10-17,36.57933762,15.81809194,4.943153732,1.977261493,1.977261493,2023,0.432432432,61.29510628,0,0,0
950,01.10.2015,Grand National Assembly Opening,Grand National Assembly of Turkey 25th Term 2nd Legislative Year Opening Speech,PresSpeech951.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/35491/turkiye-buyuk-millet-meclisi-25-donem-2-yasama-yili-acis-konusmasi,,2015-10-01,40.53577723,9.164610504,1.586182587,5.287275291,0.528727529,5674,0.226086957,57.10257314,0,0,0
958,03.07.2015,Opening Ceremony,Speech at the Opening Ceremony of the Millet Mosque,PresSpeech959.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/35401/millet-camii-acilis-toreninde-yaptiklari-konusma,,2015-07-03,31.25,11.25,3.125,5.625,0.0,1600,0.36,51.25,0,0,0
969,04.06.2015,Public Address,Public Addresses in Sivas,PresSpeech970.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32659/sivasta-halka-hitaplari,,2015-06-04,29.71329279,16.50738488,13.20590791,16.85490877,4.691572546,5755,0.555555556,80.9730669,0,0,0
970,30.05.2015,Anniversary of the Conquest of Istanbul,Speech at the Celebrations of the 562nd Anniversary of the Conquest of Istanbul,PresSpeech971.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32584/istanbulun-fethinin-562-yil-donumu-kutlamalarinda-yaptiklari-konusma,,2015-05-30,33.20190911,10.3755966,16.60095455,7.677941482,6.847893754,4819,0.3125,74.7042955,0,0,0
972,21.05.2015,Opening Ceremony,Speech at the Opening Ceremony of TAI Space Systems Integration and Test Center,PresSpeech973.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32233/tusas-uzay-sistemleri-entegrasyon-ve-test-merkezi-acilis-toreninde-yaptiklari-konusma,,2015-05-21,47.4516696,11.8629174,6.151142355,2.636203866,4.393673111,2276,0.25,72.49560633,0,0,0
975,14.05.2015,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony in Van,PresSpeech976.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32662/vanda-toplu-acilis-toreninde-yaptiklari-konusma,,2015-05-14,32.9062318,24.46126966,12.66744321,18.78276063,4.368083867,6868,0.743362832,93.18578917,0,0,0
976,11.05.2015,Opening Ceremony,Speech Delivered at the Rize Mass Opening Ceremony,PresSpeech977.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32132/rize-toplu-acilis-toreninde-yaptiklari-konusma,,2015-05-11,27.6647681,18.87713588,13.34418226,15.29698942,8.462164361,6145,0.682352941,83.64524003,0,0,0
978,09.05.2015,Opening Ceremony,Speech to the Public at the Mass Opening Ceremony in Izmir,PresSpeech979.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32130/izmirde-toplu-acilis-toreninde-halka-hitaben-yaptiklari-konusma,,2015-05-09,31.48320896,20.2891791,12.59328358,11.66044776,3.498134328,4288,0.644444444,79.52425373,0,0,0
981,05.05.2015,Opening Ceremony,Speech at the Tekirdağ Collective Opening Ceremony,PresSpeech982.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32127/tekirdag-toplu-acilis-toreninde-yaptiklari-konusma,,2015-05-05,28.69921729,23.29481923,10.24972046,13.41781588,4.658963846,5366,0.811688312,80.32053671,0,0,0
983,02.05.2015,Opening Ceremony,Speech Delivered at the Diyarbakır Collective Opening Ceremony,PresSpeech984.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32125/diyarbakir-toplu-acilis-toreninde-yaptiklari-konusma,,2015-05-02,32.5958453,22.2935315,13.84901199,14.35568316,5.404492484,5921,0.683937824,88.49856443,0,0,0
984,02.05.2015,Opening Ceremony,Speech at the Batman Mass Opening Ceremony,PresSpeech985.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/32124/batman-toplu-acilis-toreninde-yaptiklari-konusma,,2015-05-02,29.40108893,19.05626134,8.529945554,17.42286751,4.537205082,5510,0.648148148,78.94736842,0,0,0
988,23.04.2015,Children's Day,Their Speech at the Admission of Children for the April 23 National Sovereignty and Children's Day,PresSpeech989.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/31972/23-nisan-ulusal-egemenlik-ve-cocuk-bayrami-dolayisiyla-cocuklari-kabulunde-yaptiklari-konusma,,2015-04-23,36.5185636,13.99878271,31.64942179,10.34692635,5.47778454,1643,0.383333333,97.991479,0,0,0
992,19.04.2015,Opening Ceremony,Speech at the Levent-Rumeli Hisarüstü Metro Line Opening Ceremony,PresSpeech993.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/31831/levent-rumeli-hisarustu-metro-hatti-acilis-toreninde-yaptiklari-konusma,,2015-04-19,33.28757721,16.47220316,6.177076184,9.265614276,1.029512697,2914,0.494845361,66.23198353,0,0,0
994,18.04.2015,Opening Ceremony,Speech Delivered at the Collective Opening Ceremony in Kocaeli,PresSpeech995.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/31829/kocaelinde-toplu-acilis-toreninde-yaptiklari-konusma,,2015-04-18,37.39445115,17.12907117,10.85645356,14.47527141,4.1013269,4145,0.458064516,83.95657419,0,0,0
1001,11.04.2015,Opening Ceremony,Speech at the Sakarya Collective Opening Ceremony,PresSpeech1002.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/30145/sakarya-toplu-acilis-toreninde-yaptiklari-konusma,,2015-04-11,33.40517241,15.51724138,10.56034483,14.43965517,3.017241379,4640,0.464516129,76.93965517,0,0,0
1013,27.03.2015,Opening Ceremony,Speech at the Mass Opening Ceremony in Karabük,PresSpeech1014.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/30053/karabukte-toplu-acilis-toreninde-yaptiklari-konusma,,2015-03-27,24.95291902,25.65913371,13.65348399,19.30320151,3.531073446,4248,1.028301887,87.09981168,0,0,0
1018,21.03.2015,Opening Ceremony,Speech at the Denizli Collective Opening Ceremony,PresSpeech1019.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29893/denizli-toplu-acilis-toreninde-yaptiklari-konusma,,2015-03-21,39.71390928,22.20967438,10.35196687,12.23414267,4.140786749,5313,0.559241706,88.65047995,0,0,0
1023,18.03.2015,Opening Ceremony,"Guven Çayyolu Health Campus and their Speech at the Opening Ceremony of “Heart to Chest, Heart to Heart Çanakkale Exhibition”",PresSpeech1024.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29805/guven-cayyolu-saglik-kampusu-ve-gogus-goguse-kalp-kalbe-canakkale-sergisi-acilis-toreninde-yaptiklari-konusma,,2015-03-18,44.99338333,15.43890604,5.734450816,13.67445964,7.940008822,2267,0.343137255,87.78120865,0,0,0
1025,17.03.2015,Opening Ceremony,Speech of Haydar Aliyev Vocational and Technical Anatolian High School at the Collective Opening Ceremony,PresSpeech1026.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29803/haydar-aliyev-mesleki-ve-teknik-anadolu-lisesi-ile-toplu-acilis-toreninde-yaptiklari-konusma,,2015-03-17,48.43148046,22.0143093,3.852504128,6.60429279,6.60429279,1817,0.454545455,87.50687947,0,0,0
1027,16.03.2015,Opening Ceremony,Speech Delivered at the Opening Ceremony of Aselsan Gölbaşı Campus,PresSpeech1028.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29801/aselsan-golbasi-yerleskesi-acilis-toreninde-yaptiklari-konusma,,2015-03-16,40.76738609,9.292565947,2.697841727,8.693045564,2.098321343,3336,0.227941176,63.54916067,0,0,0
1028,15.03.2015,Opening Ceremony,Speech at the Balikesir Mass Opening Ceremony,PresSpeech1029.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29800/balikesir-toplu-acilis-toreninde-yaptiklari-konusma,,2015-03-15,48.57552777,13.1174421,6.558721049,9.018241443,3.484320557,4879,0.270042194,80.75425292,0,0,0
1030,14.03.2015,Opening Ceremony,Speech at the Çanakkale Collective Opening Ceremony,PresSpeech1031.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/29798/canakkale-toplu-acilis-toreninde-yaptiklari-konusma,,2015-03-14,41.03896104,11.68831169,8.311688312,6.753246753,1.298701299,3850,0.284810127,69.09090909,0,0,0
1048,25.02.2015,Opening Ceremony,Speech at the Opening Ceremony of TÜRGEV ​​Dormitories,PresSpeech1049.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2998/turgev-yurtlari-toplu-acilis-toreninde-yaptiklari-konusma,,2015-02-25,38.11149033,15.07394767,6.257110353,19.90898749,2.559726962,3516,0.395522388,81.9112628,0,0,0
1051,21.02.2015,Opening Ceremony,Speech at the Mass Opening Ceremony in Malatya,PresSpeech1052.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2995/malatyada-toplu-acilis-toreninde-yaptiklari-konusma,,2015-02-21,34.01883529,18.64309052,11.72400538,21.91043629,3.843936191,5203,0.548022599,90.14030367,0,0,0
1053,20.02.2015,Opening Ceremony,"Elazig, Speech at the Collective Opening Ceremony",PresSpeech1054.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2993/elazig-toplu-acilis-toreninde-yaptiklari-konusma,,2015-02-20,34.42999235,17.02371844,16.06732976,10.71155318,3.63427697,5228,0.494444444,81.8668707,0,0,0
1054,18.02.2015,Opening Ceremony,AFAD's Speech at the 22 Logistics Center Collective Opening Ceremony,PresSpeech1055.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2992/afad-22-lojistik-merkez-toplu-acilis-toreninde-yaptiklari-konusma,,2015-02-18,43.58353511,12.10653753,7.748184019,16.46489104,4.600484262,4130,0.277777778,84.50363196,0,0,0
1062,06.02.2015,Opening Ceremony,"Bursa, Speech Delivered at the Mass Opening Ceremony",PresSpeech1063.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2985/bursa-toplu-acilis-toreninde-yaptiklari-konusma,,2015-02-06,38.17365269,17.40269461,5.426646707,8.79491018,5.05239521,5344,0.455882353,74.8502994,0,0,0
1067,30.01.2015,Opening Ceremony,"Kırşehir, Speech at the Opening Ceremony of Mucur Geycek Wind Power Plant",PresSpeech1068.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2980/kirsehir-mucur-geycek-ruzgar-enerji-santralinin-acilis-toreninde-yaptiklari-konusma,,2015-01-30,39.95108031,8.968609865,5.299633102,9.37627395,0.81532817,2453,0.224489796,64.4109254,0,0,0
1068,30.01.2015,Opening Ceremony,Speech Delivered at the Kırşehir Collective Opening Ceremony,PresSpeech1069.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2979/kirsehir-toplu-acilis-toreninde-yaptiklari-konusma,,2015-01-30,44.92897258,21.14304592,10.24116287,10.90188305,5.946481665,3027,0.470588235,93.16154609,0,0,0
1082,15.12.2014,Opening Ceremony,Speech at the Opening Ceremony of TÜPRAŞ Fuel Oil Conversion Facility,PresSpeech1083.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2965/tupras-fuel-oil-donusum-tesisi-acilis-toreninde-yaptiklari-konusma,,2014-12-15,24.07536636,17.79483601,5.931612003,15.70132589,3.489183531,2866,0.739130435,66.9923238,0,0,0
1087,26.11.2014,Opening Ceremony,Speech at the Opening Ceremony of the 15th MUSIAD International Fair and the Closing Session of the 18th International Business Forum (IBF) Congress,PresSpeech1088.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2960/15-musiad-uluslararasi-fuarinin-acilis-toreni-ve-18-uluslararasi-is-forumu-ibf-kongresi-kapanis-oturumunda-yaptiklari-konusma,,2014-11-26,18.82160393,16.77577741,4.091653028,8.183306056,0.0,2444,0.891304348,47.87234043,0,0,0
1091,10.11.2014,Ataturk Commemoration,Speech Delivered at the Commemoration Ceremony of Gazi Mustafa Kemal,PresSpeech1092.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2956/gazi-mustafa-kemali-anma-toreninde-yaptiklari-konusma,,2014-11-10,18.4790334,9.950248756,2.132196162,4.264392324,16.34683724,1407,0.538461538,51.17270789,0,0,0
1093,02.11.2014,Opening Ceremony,Speech of Esenler Municipality at the Collective Opening Ceremony,PresSpeech1094.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2954/esenler-belediyesinin-toplu-acilis-toreninde-yaptiklari-konusma,,2014-11-02,34.66386555,15.49369748,11.29201681,16.54411765,3.413865546,3808,0.446969697,81.40756303,0,0,0
1094,29.10.2014,Republic Day,Speech Delivered at the Ceremony Held at the Ankara Hippodrome on the Occasion of the Republic Day,PresSpeech1095.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2953/cumhuriyet-bayrami-vesilesiyle-ankara-hipodromunda-duzenlenen-torende-yaptiklari-konusma,,2014-10-29,57.86350148,10.38575668,2.96735905,1.483679525,0.0,674,0.179487179,72.70029674,0,0,0
1096,13.10.2014,Opening Ceremony,Speech of Marmara University Academic Year Opening Ceremony,PresSpeech1097.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2951/marmara-universitesi-akademik-yil-acilis-toreninde-yaptiklari-konusma,,2014-10-13,26.26262626,17.003367,8.585858586,10.1010101,2.693602694,5940,0.647435897,64.64646465,0,0,0
1097,11.10.2014,Opening Ceremony,Speech Delivered at the Mass Opening Ceremony in Rize,PresSpeech1098.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2950/rizede-toplu-acilis-toreninde-yaptiklari-konusma,,2014-10-11,26.32827324,16.84060721,16.36622391,14.943074,3.795066414,4216,0.63963964,78.27324478,0,0,0
1098,11.10.2014,Opening Ceremony,Güneysu Captain Ahmet Erdoğan Speech at the Opening Ceremony of Imam Hatip High School,PresSpeech1099.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2949/guneysu-kaptan-ahmet-erdogan-imam-hatip-lisesi-acilis-toreninde-yaptiklari-konusma,,2014-10-11,25.93516209,28.9276808,11.4713217,11.4713217,1.995012469,2005,1.115384615,79.80049875,0,0,0
1100,11.10.2014,Opening Ceremony,Speech at the Opening Ceremony of Recep Tayyip Erdoğan University Academic Year,PresSpeech1101.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2947/recep-tayyip-erdogan-universitesi-akademik-yili-acilis-toreninde-yaptiklari-konusma,,2014-10-11,33.52704515,15.6459544,8.046490836,10.72865445,4.917299955,4474,0.466666667,72.86544479,0,0,0
1101,10.10.2014,Opening Ceremony,Speech at Karadeniz Technical University 2014-2015 Academic Year Opening Ceremony,PresSpeech1102.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2946/karadeniz-teknik-universitesi-2014-2015-akademik-yil-acilis-toreninde-yaptiklari-konusma,,2014-10-10,26.85912662,12.24191485,7.674036178,12.7900603,2.009866618,5473,0.455782313,61.57500457,0,0,0
1102,10.10.2014,Opening Ceremony,Speech at the Trabzon Mass Opening Ceremony,PresSpeech1103.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/2945/trabzon-toplu-acilis-toreninde-yaptiklari-konusma,,2014-10-10,40.03702847,17.35709327,5.785697755,19.90280028,2.545707012,4321,0.433526012,85.62832678,0,0,0
1136,25.03.2022,Opening Ceremony,Speech of Tokat Airport and Other Completed Projects at the Collective Opening Ceremony,PresSpeech1137.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136270/tokat-havalimani-ve-yapimi-tamamlanan-diger-projelerin-toplu-acilis-toreni-nde-yaptiklari-konusma,,2022-03-25,63.23119777,16.43454039,10.58495822,3.899721448,3.342618384,3590,0.259911894,97.49303621,1,0,1
1138,28.03.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1139.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136296/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-03-28,46.21848739,2.976190476,3.851540616,8.753501401,0.350140056,5712,0.064393939,62.14985994,1,0,1
1141,02.04.2022,Opening Ceremony,Speech at the Opening Ceremony of the 1st Part of the Malatya Ring Road,PresSpeech1142.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136353/malatya-cevre-yolu-1-kisim-acilis-toreni-nde-yaptiklari-konusma,,2022-04-02,50.39034776,14.19446416,0.709723208,12.06529454,1.419446416,1409,0.281690141,78.77927608,1,0,1
1144,08.04.2022,Opening Ceremony,Speech at the Book and Culture Fair Opening Ceremony,PresSpeech1145.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136428/kitap-ve-kultur-fuari-acilis-toreni-nde-yaptiklari-konusma,,2022-04-08,49.58677686,15.15151515,5.509641873,6.887052342,0.0,726,0.305555556,77.13498623,1,0,1
1145,08.04.2022,Opening Ceremony,Speech at the Opening Ceremony of the National Palaces Museum of Islamic Civilizations,PresSpeech1146.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136429/milli-saraylar-islam-medeniyetleri-muzesi-acilis-toreni-nde-yaptiklari-konusma,,2022-04-08,45.89528119,9.696186167,3.878474467,4.524886878,7.756948933,1547,0.211267606,71.75177763,0,0,1
1147,12.04.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1148.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136448/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-04-12,50.33185841,4.424778761,3.595132743,3.871681416,0.276548673,3616,0.087912088,62.5,1,0,1
1151,16.04.2022,Opening Ceremony,Speech at the Kemer–Kumluca Road Phaselis Tunnel Opening Ceremony,PresSpeech1152.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136517/kemer-kumluca-yolu-phaselis-tuneli-acilis-toreni-nde-yaptiklari-konusma,,2022-04-16,51.8590998,13.69863014,2.935420744,7.82778865,0.0,1022,0.264150943,76.32093933,1,0,1
1158,23.04.2022,Children's Day,Their Speech at the 23 April TRT Children's Festival,PresSpeech1159.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136613/23-nisan-trt-cocuk-senligi-nde-yaptiklari-konusma,,2022-04-23,46.26708728,17.87592008,25.23659306,8.412197687,1.051524711,951,0.386363636,98.84332282,1,0,1
1159,25.04.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1160.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136642/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-04-25,51.79945912,6.448928646,2.496359476,6.656958602,1.456209694,4807,0.124497992,68.85791554,1,0,1
1167,06.05.2022,Public Address,Public Addresses in Istanbul Çatalca,PresSpeech1168.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136773/istanbul-catalca-da-halka-hitaplari,,2022-05-06,39.93610224,30.3514377,15.97444089,7.987220447,1.597444089,626,0.76,95.84664537,0,0,1
1169,09.05.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1170.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136827/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-05-09,57.19523373,3.48304308,1.649862511,6.782768103,1.099908341,5455,0.060897436,70.21081577,1,0,1
1173,14.05.2022,Opening Ceremony,Speech at the Rize-Artvin Airport Opening Ceremony,PresSpeech1174.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/136899/rize-artvin-havalimani-acilis-toreni-nde-yaptiklari-konusma,,2022-05-14,52.13414634,16.15853659,9.146341463,7.012195122,1.219512195,3280,0.30994152,85.67073171,0,0,1
1177,21.05.2022,Public Address,Public Addresses in Adana,PresSpeech1178.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138009/adana-da-halka-hitaplari,,2022-05-21,65.7807309,17.27574751,10.63122924,5.315614618,1.993355482,1505,0.262626263,100.9966777,0,0,1
1178,23.05.2022,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech1179.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138037/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2022-05-23,56.11434621,12.70513499,2.470442915,8.823010411,4.235044997,5667,0.226415094,84.34797953,1,0,1
1184,30.05.2022,Anniversary of the Conquest of Istanbul,Celebrations of the 569th Anniversary of the Conquest of Istanbul and their Speech at the First Sapling Planting Ceremony of Atatürk Airport Nation's Garden,PresSpeech1185.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/138144/istanbul-un-fethinin-569-yili-kutlamalari-ve-ataturk-havalimani-millet-bahcesi-ilk-fidan-dikim-toreni-nde-yaptiklari-konusma,,2022-05-30,35.13753327,7.453416149,8.873114463,24.48979592,4.081632653,5635,0.212121212,80.03549246,1,0,1
